"Date","Price","Open","High","Low","Vol.","Change %"
"02/19/2018","305.750","314.750","314.750","305.700","","0.02%"
"02/16/2018","305.700","314.750","314.750","305.700","","0.00%"
"02/15/2018","305.700","306.000","314.750","305.700","","0.02%"
"02/14/2018","305.650","314.750","314.750","305.250","","0.00%"
"02/13/2018","305.650","314.750","314.750","305.650","","-0.15%"
"02/12/2018","306.100","314.750","314.750","305.250","","0.16%"
"02/09/2018","305.600","314.750","315.000","305.600","","-0.16%"
"02/08/2018","306.100","314.750","314.750","305.550","","0.16%"
"02/07/2018","305.600","314.750","314.750","305.450","","0.02%"
"02/06/2018","305.550","306.000","314.750","305.550","","0.00%"
"02/05/2018","305.550","314.750","314.750","305.550","","0.02%"
"02/02/2018","305.500","306.000","307.050","305.500","","-3.09%"
"02/01/2018","315.250","314.750","315.250","305.500","","3.21%"
"01/31/2018","305.450","305.950","315.250","305.450","","0.00%"
"01/30/2018","305.450","306.000","306.000","305.450","","0.00%"
"01/29/2018","305.450","306.050","315.250","305.400","","-3.11%"
"01/26/2018","315.250","315.250","315.250","314.750","","3.23%"
"01/25/2018","305.400","315.250","315.250","305.400","","0.02%"
"01/24/2018","305.350","315.250","315.250","305.350","","-0.02%"
"01/23/2018","305.400","306.000","306.000","305.400","","0.00%"
"01/22/2018","305.400","315.250","315.250","305.400","","-0.02%"
"01/19/2018","305.450","306.000","306.000","305.450","","0.00%"
"01/18/2018","305.450","315.250","315.250","305.250","","-0.02%"
"01/17/2018","305.500","315.250","315.250","305.500","","0.00%"
"01/16/2018","305.500","306.050","315.250","305.500","","-0.02%"
"01/15/2018","305.550","314.750","315.250","305.550","","0.00%"
"01/12/2018","305.550","314.750","315.250","305.550","","0.00%"
"01/11/2018","305.550","306.600","306.600","305.550","","-3.08%"
"01/10/2018","315.250","314.750","315.250","305.600","","3.14%"
"01/09/2018","305.650","315.250","315.250","305.650","","0.00%"
"01/08/2018","305.650","314.750","315.250","305.650","","-0.02%"
"01/05/2018","305.700","314.750","315.250","305.700","","0.00%"
"01/04/2018","305.700","305.750","315.250","305.700","","0.00%"
"01/03/2018","305.700","314.750","315.250","305.700","","-0.02%"
"01/02/2018","305.750","314.750","314.750","305.600","","-0.28%"
"01/01/2018","306.600","306.600","306.600","306.600","","0.00%"
"12/29/2017","306.600","306.650","306.650","306.600","","0.00%"
"12/28/2017","306.600","314.750","314.750","306.600","","-0.02%"
"12/27/2017","306.650","314.750","314.750","306.250","","0.13%"
"12/26/2017","306.250","306.250","306.250","306.250","","0.00%"
"12/25/2017","306.250","306.250","306.250","306.250","","0.00%"
"12/22/2017","306.250","314.750","314.750","306.250","","0.00%"
"12/21/2017","306.250","306.600","314.750","306.250","","-0.11%"
"12/20/2017","306.600","306.600","306.600","306.600","","0.00%"
"12/19/2017","306.600","314.750","315.250","306.600","","0.03%"
"12/18/2017","306.500","314.750","314.750","306.200","","-2.62%"
"12/15/2017","314.750","314.750","314.750","306.250","","2.78%"
"12/14/2017","306.250","314.750","314.750","306.250","","-0.42%"
"12/13/2017","307.550","315.750","315.750","307.250","","-2.29%"
"12/12/2017","314.750","314.750","314.750","305.750","","0.00%"
"12/11/2017","314.750","314.750","314.750","305.750","","2.64%"
"12/08/2017","306.650","314.750","314.750","305.750","","-0.02%"
"12/07/2017","306.700","314.750","314.750","306.600","","0.15%"
"12/06/2017","306.250","314.750","314.750","305.750","","-0.11%"
"12/05/2017","306.600","314.750","314.750","305.750","","-0.05%"
"12/04/2017","306.750","314.750","315.250","305.500","","0.33%"
"12/01/2017","305.750","305.750","305.750","305.750","","0.00%"
"11/30/2017","305.750","315.250","320.250","305.500","","0.08%"
"11/29/2017","305.500","314.750","315.250","305.500","","-0.02%"
"11/28/2017","305.550","306.250","306.250","305.550","","0.00%"
"11/27/2017","305.550","306.250","314.750","305.550","","-0.23%"
"11/24/2017","306.250","306.250","306.250","306.250","","0.00%"
"11/23/2017","306.250","314.750","314.750","306.250","","0.00%"
"11/22/2017","306.250","314.750","314.750","306.250","","0.20%"
"11/21/2017","305.650","306.250","306.250","305.650","","-0.18%"
"11/20/2017","306.200","306.250","314.750","306.100","","0.16%"
"11/17/2017","305.700","314.750","315.250","305.700","","-0.18%"
"11/16/2017","306.250","314.750","315.250","306.050","","0.16%"
"11/15/2017","305.750","315.250","315.250","305.750","","0.00%"
"11/14/2017","305.750","315.250","315.250","305.750","","0.00%"
"11/13/2017","305.750","314.750","315.250","305.700","","-2.86%"
"11/10/2017","314.750","315.250","315.250","306.050","","2.96%"
"11/09/2017","305.700","315.250","315.250","305.700","","0.00%"
"11/08/2017","305.700","305.250","315.250","305.250","","0.02%"
"11/07/2017","305.650","314.750","315.250","305.650","","0.00%"
"11/06/2017","305.650","306.050","314.750","305.650","","0.00%"
"11/03/2017","305.650","314.750","315.250","305.600","","0.02%"
"11/02/2017","305.600","315.250","315.250","305.600","","0.00%"
"11/01/2017","305.600","315.250","315.250","305.600","","-0.15%"
"10/31/2017","306.050","315.250","315.250","306.050","","0.16%"
"10/30/2017","305.550","314.750","325.250","305.550","","0.02%"
"10/27/2017","305.500","315.250","315.250","305.500","","0.00%"
"10/26/2017","305.500","315.250","325.250","305.500","","-3.09%"
"10/25/2017","315.250","305.900","315.250","305.900","","3.21%"
"10/24/2017","305.450","305.950","315.250","305.450","","0.02%"
"10/23/2017","305.400","314.750","315.250","305.400","","0.00%"
"10/20/2017","305.400","314.750","315.250","305.350","","-2.97%"
"10/19/2017","314.750","315.250","315.250","314.750","","3.08%"
"10/18/2017","305.350","315.250","315.250","305.300","","-0.13%"
"10/17/2017","305.750","315.250","315.250","305.750","","0.00%"
"10/16/2017","305.750","314.750","315.250","305.750","","0.11%"
"10/13/2017","305.400","315.250","325.250","305.400","","-0.13%"
"10/12/2017","305.800","314.750","315.250","305.800","","0.16%"
"10/11/2017","305.300","315.250","315.250","305.300","","-3.00%"
"10/10/2017","314.750","305.950","325.250","305.850","","2.88%"
"10/09/2017","305.950","305.950","315.250","305.900","","-2.80%"
"10/06/2017","314.750","314.250","314.750","305.900","","3.06%"
"10/05/2017","305.400","305.950","314.750","305.400","","-0.02%"
"10/04/2017","305.450","314.750","315.250","305.450","","-0.26%"
"10/03/2017","306.250","314.750","314.750","306.000","","0.08%"
"10/02/2017","306.000","306.000","306.000","306.000","","0.00%"
"09/29/2017","306.000","314.250","314.750","305.700","","0.10%"
"09/28/2017","305.700","314.750","314.750","305.250","","0.15%"
"09/27/2017","305.250","314.750","314.750","305.250","","-3.02%"
"09/26/2017","314.750","314.750","314.750","305.250","","0.00%"
"09/25/2017","314.750","306.250","315.250","306.100","","2.78%"
"09/22/2017","306.250","306.150","314.750","305.600","","-6.70%"
"09/21/2017","328.250","314.750","328.250","305.250","","4.29%"
"09/20/2017","314.750","314.250","314.750","305.650","","2.98%"
"09/19/2017","305.650","306.200","325.250","305.250","","-0.18%"
"09/18/2017","306.200","314.750","325.250","305.250","","-5.86%"
"09/15/2017","325.250","314.250","325.250","305.250","","6.20%"
"09/14/2017","306.250","314.250","314.750","306.200","","0.16%"
"09/13/2017","305.750","306.200","325.250","305.750","","-0.15%"
"09/12/2017","306.200","306.200","325.250","305.250","","0.15%"
"09/11/2017","305.750","305.800","325.250","305.750","","-0.15%"
"09/08/2017","306.200","314.250","325.250","305.600","","0.31%"
"09/07/2017","305.250","314.250","314.250","305.250","","-0.13%"
"09/06/2017","305.650","314.250","315.250","305.250","","0.13%"
"09/05/2017","305.250","305.800","325.250","305.250","","0.00%"
"09/04/2017","305.250","305.250","305.250","305.250","","0.00%"
"09/01/2017","305.250","305.250","305.250","305.250","","0.00%"
"08/31/2017","305.250","314.750","314.750","305.250","","-0.11%"
"08/30/2017","305.600","305.800","314.750","305.250","","0.11%"
"08/29/2017","305.250","305.800","314.750","305.250","","-0.26%"
"08/28/2017","306.050","314.750","314.750","305.250","","0.18%"
"08/25/2017","305.500","306.000","314.250","305.250","","-0.16%"
"08/24/2017","306.000","305.800","314.750","305.250","","0.25%"
"08/23/2017","305.250","305.800","314.750","305.250","","-0.25%"
"08/22/2017","306.000","305.250","315.250","305.250","","0.02%"
"08/21/2017","305.950","305.800","314.750","305.250","","0.16%"
"08/18/2017","305.450","314.250","315.250","305.250","","0.02%"
"08/17/2017","305.400","314.250","315.250","305.250","","0.00%"
"08/16/2017","305.400","314.250","314.750","305.250","","0.05%"
"08/15/2017","305.250","314.250","314.750","305.250","","-0.03%"
"08/14/2017","305.350","314.750","315.250","301.750","","-2.99%"
"08/11/2017","314.750","314.250","315.250","305.250","","-0.16%"
"08/10/2017","315.250","305.800","315.250","305.250","","0.16%"
"08/09/2017","314.750","307.250","314.750","305.250","","3.11%"
"08/08/2017","305.250","305.800","307.250","305.250","","-0.65%"
"08/07/2017","307.250","307.250","307.250","305.800","","0.00%"
"08/04/2017","307.250","307.250","307.250","305.250","","-2.38%"
"08/03/2017","314.750","314.750","314.750","305.800","","0.00%"
"08/02/2017","314.750","314.750","314.750","314.750","","-0.16%"
"08/01/2017","315.250","314.750","315.250","314.750","","3.06%"
"07/31/2017","305.900","315.250","315.250","305.250","","0.24%"
"07/28/2017","305.180","305.220","325.500","305.180","","-4.57%"
"07/27/2017","319.790","306.090","326.490","306.090","","-0.05%"
"07/26/2017","319.935","305.965","326.215","305.915","","-0.14%"
"07/25/2017","320.370","305.470","320.370","305.440","","0.20%"
"07/24/2017","319.725","305.395","325.615","305.395","","4.73%"
"07/21/2017","305.280","305.300","315.500","305.280","","-4.71%"
"07/20/2017","320.370","305.520","320.370","305.490","","-1.31%"
"07/19/2017","324.620","305.340","324.620","305.270","","6.29%"
"07/18/2017","305.400","305.350","318.680","305.350","","0.02%"
"07/17/2017","305.350","305.480","318.680","305.350","","-0.04%"
"07/14/2017","305.480","305.500","324.680","305.450","","-0.01%"
"07/13/2017","305.500","305.500","315.500","305.500","","0.00%"
"07/12/2017","305.500","324.680","324.680","305.480","","-5.89%"
"07/11/2017","324.605","305.425","324.605","305.375","","1.48%"
"07/10/2017","319.885","307.155","319.885","307.155","","-1.41%"
"07/07/2017","324.445","305.765","324.945","305.715","","6.20%"
"07/06/2017","305.500","305.450","324.680","305.400","","-5.89%"
"07/05/2017","324.620","305.390","324.620","305.340","","6.28%"
"07/04/2017","305.450","315.500","330.500","305.350","","-3.11%"
"07/03/2017","315.250","305.070","315.250","305.070","","3.23%"
"06/30/2017","305.380","305.320","315.500","305.320","","0.00%"
"06/29/2017","305.380","305.300","315.500","305.300","","0.03%"
"06/28/2017","305.300","305.320","315.500","305.300","","-0.01%"
"06/27/2017","305.320","305.350","315.500","305.300","","-0.01%"
"06/26/2017","305.350","305.300","315.500","305.280","","0.02%"
"06/23/2017","305.300","324.680","324.680","305.250","","-5.88%"
"06/22/2017","324.370","305.470","324.370","305.370","","6.25%"
"06/21/2017","305.280","305.180","325.100","305.180","","0.00%"
"06/20/2017","305.280","305.200","324.680","305.180","","-5.88%"
"06/19/2017","324.355","305.375","325.275","305.355","","6.28%"
"06/16/2017","305.200","305.180","325.100","305.150","","-5.62%"
"06/15/2017","323.370","305.370","325.290","305.290","","-0.31%"
"06/14/2017","324.370","305.290","325.290","305.240","","6.32%"
"06/13/2017","305.100","305.080","319.680","304.880","","-4.16%"
"06/12/2017","318.355","305.255","325.275","305.055","","4.35%"
"06/09/2017","305.080","305.050","325.100","304.880","","0.01%"
"06/08/2017","305.050","305.050","324.180","304.880","","0.00%"
"06/07/2017","305.050","305.000","324.180","304.880","","0.02%"
"06/06/2017","305.000","304.980","315.000","304.880","","0.01%"
"06/05/2017","304.980","304.880","325.100","304.750","","0.03%"
"06/02/2017","304.900","304.880","324.180","304.880","","0.01%"
"06/01/2017","304.880","318.180","325.000","304.800","","0.01%"
"05/31/2017","304.850","304.800","325.100","304.800","","-6.01%"
"05/30/2017","324.355","305.075","324.355","304.975","","6.38%"
"05/29/2017","304.900","304.950","325.100","304.900","","-0.02%"
"05/26/2017","304.950","304.950","325.100","304.900","","0.00%"
"05/25/2017","304.950","304.900","325.100","304.900","","0.02%"
"05/24/2017","304.900","304.900","325.100","304.850","","0.00%"
"05/23/2017","304.900","305.900","320.100","304.900","","-0.33%"
"05/22/2017","305.900","304.950","325.000","304.900","","0.31%"
"05/19/2017","304.950","304.900","315.190","304.900","","-3.15%"
"05/18/2017","314.875","315.375","324.685","305.085","","3.27%"
"05/17/2017","304.900","305.050","315.500","304.900","","-3.24%"
"05/16/2017","315.110","306.420","320.020","304.920","","2.81%"
"05/15/2017","306.500","305.050","324.500","305.050","","0.48%"
"05/12/2017","305.050","305.050","315.500","305.000","","0.00%"
"05/11/2017","305.050","305.150","315.500","305.050","","-0.03%"
"05/10/2017","305.150","305.200","320.100","305.150","","-0.02%"
"05/09/2017","305.200","305.150","324.500","305.150","","-4.44%"
"05/08/2017","319.385","310.355","325.305","310.305","","0.64%"
"05/05/2017","317.355","307.375","322.275","307.325","","3.98%"
"05/04/2017","305.200","305.250","321.500","305.200","","-4.07%"
"05/03/2017","318.165","306.685","322.145","306.035","","4.01%"
"05/02/2017","305.900","305.300","320.500","305.250","","0.20%"
"05/01/2017","305.300","305.300","320.100","305.250","","-1.48%"
"04/28/2017","309.895","309.955","319.845","309.895","","1.51%"
"04/27/2017","305.300","305.500","315.190","305.300","","-0.07%"
"04/26/2017","305.500","305.500","321.500","305.500","","0.00%"
"04/25/2017","305.500","305.500","315.000","305.500","","0.00%"
"04/24/2017","305.500","305.550","315.000","305.240","","-0.02%"
"04/21/2017","305.550","305.550","315.000","305.500","","0.00%"
"04/20/2017","305.550","305.550","315.500","305.500","","0.00%"
"04/19/2017","305.550","305.500","315.500","305.500","","0.02%"
"04/18/2017","305.500","305.500","315.500","305.500","","0.00%"
"04/17/2017","305.500","305.600","315.000","305.500","","-0.03%"
"04/14/2017","305.600","305.600","315.000","305.600","","-1.74%"
"04/13/2017","311.015","306.705","316.655","306.705","","1.50%"
"04/12/2017","306.410","305.770","315.670","305.170","","-1.28%"
"04/11/2017","310.385","306.245","316.145","306.245","","1.57%"
"04/10/2017","305.600","305.650","315.500","305.600","","-0.02%"
"04/07/2017","305.650","305.650","313.320","305.650","","-2.64%"
"04/06/2017","313.925","306.355","315.605","306.255","","2.67%"
"04/05/2017","305.750","305.700","315.500","305.700","","-2.90%"
"04/04/2017","314.890","306.440","316.640","306.340","","-0.31%"
"04/03/2017","315.870","306.540","316.690","305.940","","3.28%"
"03/31/2017","305.850","305.950","315.000","305.000","","-0.03%"
"03/30/2017","305.950","307.100","315.000","305.950","","-0.37%"
"03/29/2017","307.100","306.200","307.150","306.200","","0.29%"
"03/28/2017","306.200","306.500","315.450","306.200","","-0.10%"
"03/27/2017","306.500","307.500","315.000","306.500","","-0.33%"
"03/24/2017","307.500","307.200","315.000","307.000","","-1.04%"
"03/23/2017","310.735","306.795","314.795","305.295","","1.22%"
"03/22/2017","307.000","306.950","315.500","306.500","","0.02%"
"03/21/2017","306.950","306.500","315.500","306.500","","0.15%"
"03/20/2017","306.500","306.200","315.000","306.200","","0.10%"
"03/17/2017","306.200","305.980","310.500","305.650","","0.07%"
"03/16/2017","305.980","305.650","315.000","305.500","","0.11%"
"03/15/2017","305.650","305.500","315.000","305.300","","0.05%"
"03/14/2017","305.500","305.250","315.000","305.250","","0.08%"
"03/13/2017","305.250","305.270","315.490","305.150","","-0.01%"
"03/10/2017","305.270","305.200","315.000","305.000","","0.04%"
"03/09/2017","305.150","305.200","315.500","304.950","","-0.02%"
"03/08/2017","305.200","304.950","315.000","304.500","","0.08%"
"03/07/2017","304.950","304.700","315.500","304.700","","0.08%"
"03/06/2017","304.700","304.700","315.000","304.700","","0.00%"
"03/03/2017","304.700","304.950","315.000","304.700","","-0.08%"
"03/02/2017","304.950","304.950","315.500","304.900","","0.02%"
"03/01/2017","304.900","304.950","315.500","302.750","","-0.02%"
"02/28/2017","304.950","305.000","315.500","304.950","","-0.02%"
"02/27/2017","305.000","304.980","315.000","304.950","","0.01%"
"02/24/2017","304.980","304.700","315.000","304.700","","0.09%"
"02/23/2017","304.700","304.700","315.400","304.700","","0.00%"
"02/22/2017","304.700","304.700","315.000","304.700","","0.00%"
"02/21/2017","304.700","304.950","315.500","304.700","","-0.08%"
"02/20/2017","304.950","305.000","315.000","304.950","","-0.02%"
"02/17/2017","305.000","315.000","315.000","304.950","","0.02%"
"02/16/2017","304.950","304.950","315.000","304.950","","0.00%"
"02/15/2017","304.950","304.500","315.000","304.500","","0.15%"
"02/14/2017","304.500","304.500","315.000","304.500","","0.00%"
"02/13/2017","304.500","304.500","315.000","304.500","","0.00%"
"02/10/2017","304.500","304.700","315.000","304.480","","-0.07%"
"02/09/2017","304.700","305.700","315.500","304.700","","-3.51%"
"02/08/2017","315.790","315.240","315.990","306.190","","0.33%"
"02/07/2017","314.750","304.750","315.180","304.750","","3.28%"
"02/06/2017","304.750","304.750","315.500","304.700","","0.00%"
"02/03/2017","304.750","304.750","315.000","304.750","","0.00%"
"02/02/2017","304.750","304.700","315.000","304.700","","0.02%"
"02/01/2017","304.700","304.750","304.750","304.700","","-0.02%"
"01/31/2017","304.750","311.770","315.000","304.700","","-2.50%"
"01/30/2017","312.555","305.175","315.475","304.975","","2.58%"
"01/27/2017","304.700","305.000","315.000","304.700","","-3.16%"
"01/26/2017","314.645","305.465","315.465","305.415","","0.00%"
"01/25/2017","314.645","305.465","315.965","305.415","","2.87%"
"01/24/2017","305.860","305.120","315.780","305.120","","-3.43%"
"01/23/2017","316.725","306.095","316.725","306.065","","3.85%"
"01/20/2017","304.980","304.700","315.500","304.700","","-3.75%"
"01/19/2017","316.870","305.640","316.870","305.440","","3.99%"
"01/18/2017","304.700","315.070","315.070","304.700","","0.00%"
"01/17/2017","304.700","304.500","315.450","304.500","","0.07%"
"01/16/2017","304.500","304.500","315.500","304.500","","0.00%"
"01/13/2017","304.500","304.500","315.000","304.500","","0.00%"
"01/12/2017","304.500","304.500","315.000","304.500","","0.00%"
"01/11/2017","304.500","304.700","315.190","304.500","","-3.48%"
"01/10/2017","315.465","304.775","315.775","304.775","","-0.04%"
"01/09/2017","315.590","304.590","315.590","304.590","","3.64%"
"01/06/2017","304.500","304.500","314.810","304.500","","0.00%"
